"ID";"Sex";"Age";"Periods";"k_11Tuberculosis_3";"k_12CerebrospinalInfection_4";"k_13ViralHepatitis_5";"k_14AIDS_6";"k_15OtherInfectAndParasiticDiseases_7";"k_61Meningitis_40";"TotalDiseasesOfTheRespiratorySystem_50";"k_81Influenza_51";"k_82Pneumonia_52";"TotalCongenitalAnomalies_72";"k_151OfTheNervousSystem_73";"k_152OfTheCirculatorySystem_74";"k_181ConfirmedCOVID19_94"
"3003";"3000   ";"71800";"2001JJ00";"       6";"       0";"       2";"       0";"      71";"       1";"    1245";"       4";"     565";"       0";"       0";"       0";""
"3004";"3000   ";"71800";"2002JJ00";"       5";"       0";"       2";"       0";"      90";"       2";"    1320";"      10";"     514";"       0";"       0";"       0";""
"3005";"3000   ";"71800";"2003JJ00";"       6";"       0";"       0";"       0";"      90";"       0";"    1398";"      12";"     569";"       1";"       0";"       0";""
"3006";"3000   ";"71800";"2004JJ00";"       2";"       1";"       2";"       0";"      72";"       1";"    1176";"      11";"     477";"       0";"       0";"       0";""
"3007";"3000   ";"71800";"2005JJ00";"       6";"       0";"       0";"       0";"      84";"       1";"    1289";"      24";"     534";"       0";"       0";"       0";""
"3008";"3000   ";"71800";"2006JJ00";"       6";"       0";"       1";"       0";"     111";"       2";"    1371";"       4";"     561";"       0";"       0";"       0";""
"3009";"3000   ";"71800";"2007JJ00";"       4";"       0";"       1";"       0";"     121";"       1";"    1411";"       4";"     552";"       1";"       0";"       0";""
"3010";"3000   ";"71800";"2008JJ00";"       7";"       0";"       2";"       0";"     148";"       3";"    1433";"       4";"     589";"       0";"       0";"       0";""
"3011";"3000   ";"71800";"2009JJ00";"       3";"       0";"       3";"       0";"     142";"       2";"    1502";"       5";"     623";"       1";"       0";"       1";""
"3012";"3000   ";"71800";"2010JJ00";"       3";"       0";"       1";"       0";"     157";"       0";"    1392";"       3";"     558";"       1";"       0";"       0";""
"3013";"3000   ";"71800";"2011JJ00";"       5";"       0";"       1";"       0";"     150";"       1";"    1409";"       5";"     557";"       1";"       0";"       0";""
"3014";"3000   ";"71800";"2012JJ00";"       6";"       0";"       1";"       0";"     165";"       1";"    1623";"      10";"     680";"       3";"       0";"       0";""
"3015";"3000   ";"71800";"2013JJ00";"       6";"       0";"       3";"       0";"     281";"       3";"    1320";"      20";"     401";"       3";"       1";"       1";""
"3016";"3000   ";"71800";"2014JJ00";"       2";"       0";"       0";"       0";"     263";"       1";"    1134";"       2";"     333";"       2";"       0";"       0";""
"3017";"3000   ";"71800";"2015JJ00";"       3";"       0";"       0";"       0";"     299";"       5";"    1277";"      30";"     374";"       1";"       0";"       0";""
"3018";"3000   ";"71800";"2016JJ00";"       1";"       1";"       0";"       1";"     261";"       3";"    1186";"      15";"     355";"       1";"       0";"       1";""
"3019";"3000   ";"71800";"2017JJ00";"       2";"       0";"       0";"       0";"     265";"       3";"    1247";"      54";"     380";"       1";"       0";"       1";""
"3020";"3000   ";"71800";"2018JJ00";"       1";"       0";"       1";"       0";"     289";"       1";"    1452";"     108";"     436";"       2";"       0";"       1";""
"3021";"3000   ";"71800";"2019JJ00";"       2";"       0";"       3";"       0";"     327";"       1";"    1257";"      55";"     377";"       0";"       0";"       0";""
"3022";"3000   ";"71800";"2020JJ00";"       2";"       0";"       1";"       0";"     253";"       3";"    1072";"      21";"     322";"       0";"       0";"       0";"    2073"
"3023";"3000   ";"71800";"2021JJ00";"       4";"       0";"       0";"       0";"     268";"       4";"     997";"       2";"     323";"       1";"       0";"       1";"    2068"
"3024";"3000   ";"71900";"1950JJ00";"       0";"       0";"       0";"";"       0";"       0";"      58";"       5";"      34";"       0";"       0";"       0";""
"3025";"3000   ";"71900";"1951JJ00";"       0";"       0";"       0";"";"       1";"       0";"      93";"      17";"      49";"       1";"       0";"       0";""
"3026";"3000   ";"71900";"1952JJ00";"       2";"       0";"       0";"";"       2";"       0";"      71";"      13";"      36";"       0";"       0";"       0";""
"3027";"3000   ";"71900";"1953JJ00";"       1";"       0";"       0";"";"       2";"       0";"      94";"      22";"      52";"       0";"       0";"       0";""
"3028";"3000   ";"71900";"1954JJ00";"       0";"       0";"       0";"";"       5";"       0";"      71";"       6";"      41";"       0";"       0";"       0";""
"3029";"3000   ";"71900";"1955JJ00";"       1";"       0";"       0";"";"       0";"       0";"     120";"      22";"      59";"       0";"       0";"       0";""
"3030";"3000   ";"71900";"1956JJ00";"       0";"       0";"       0";"";"       0";"       0";"     108";"      19";"      58";"       0";"       0";"       0";""
"3031";"3000   ";"71900";"1957JJ00";"       1";"       0";"       0";"";"       0";"       0";"      98";"      28";"      36";"       1";"       0";"       0";""
"3032";"3000   ";"71900";"1958JJ00";"       2";"       0";"       0";"";"       2";"       0";"     112";"      24";"      47";"       0";"       0";"       0";""
"3033";"3000   ";"71900";"1959JJ00";"       0";"       0";"       1";"";"       0";"       0";"     137";"      40";"      63";"       0";"       0";"       0";""
"3034";"3000   ";"71900";"1960JJ00";"       3";"       0";"       0";"";"       1";"       0";"     159";"      52";"      69";"       0";"       0";"       0";""
"3035";"3000   ";"71900";"1961JJ00";"       0";"       0";"       1";"";"       3";"       0";"      93";"       8";"      51";"       0";"       0";"       0";""
"3036";"3000   ";"71900";"1962JJ00";"       1";"       0";"       0";"";"       0";"       0";"     141";"      32";"      63";"       0";"       0";"       0";""
"3037";"3000   ";"71900";"1963JJ00";"       1";"       0";"       0";"";"       1";"       0";"     161";"      34";"      85";"       0";"       0";"       0";""
"3038";"3000   ";"71900";"1964JJ00";"       1";"       0";"       0";"";"       2";"       0";"     111";"       6";"      64";"       0";"       0";"       0";""
"3039";"3000   ";"71900";"1965JJ00";"       3";"       0";"       0";"";"       1";"       0";"     145";"       9";"      94";"       0";"       0";"       0";""
"3040";"3000   ";"71900";"1966JJ00";"       2";"       0";"       0";"";"       1";"       0";"     163";"      22";"      83";"       0";"       0";"       0";""
"3041";"3000   ";"71900";"1967JJ00";"       0";"       0";"       0";"";"       1";"       0";"     147";"      12";"      84";"       0";"       0";"       0";""
"3042";"3000   ";"71900";"1968JJ00";"       6";"       0";"       0";"";"       4";"       0";"     157";"      21";"      68";"       0";"       0";"       0";""
"3043";"3000   ";"71900";"1969JJ00";"       0";"       0";"       0";"";"       7";"       0";"     244";"      29";"     136";"       0";"       0";"       0";""
"3044";"3000   ";"71900";"1970JJ00";"       0";"       0";"       0";"";"       9";"       0";"     244";"      25";"     145";"       0";"       0";"       0";""
"3045";"3000   ";"71900";"1971JJ00";"       2";"       0";"       0";"";"       8";"       0";"     281";"      17";"     176";"       0";"       0";"       0";""
"3046";"3000   ";"71900";"1972JJ00";"       3";"       0";"       1";"";"       7";"       0";"     283";"       9";"     181";"       0";"       0";"       0";""
"3047";"3000   ";"71900";"1973JJ00";"       3";"       0";"       0";"";"      10";"       0";"     289";"      37";"     165";"       1";"       0";"       0";""
"3048";"3000   ";"71900";"1974JJ00";"       2";"       0";"       0";"";"      10";"       0";"     256";"      15";"     148";"       0";"       0";"       0";""
"3049";"3000   ";"71900";"1975JJ00";"       3";"       0";"       0";"";"       9";"       0";"     291";"      36";"     133";"       1";"       1";"       0";""
"3050";"3000   ";"71900";"1976JJ00";"       3";"       0";"       0";"";"       8";"       1";"     324";"      64";"     149";"       0";"       0";"       0";""
"3051";"3000   ";"71900";"1977JJ00";"       2";"       0";"       0";"";"       9";"       0";"     262";"      11";"     130";"       0";"       0";"       0";""
"3052";"3000   ";"71900";"1978JJ00";"       5";"       0";"       0";"";"      12";"       1";"     317";"      22";"     184";"       0";"       0";"       0";""
"3053";"3000   ";"71900";"1979JJ00";"       3";"       0";"       0";"       0";"       6";"       0";"     307";"       4";"     183";"       1";"       0";"       0";""
"3054";"3000   ";"71900";"1980JJ00";"       2";"       0";"       0";"       0";"      11";"       0";"     308";"       3";"     181";"       0";"       0";"       0";""
"3055";"3000   ";"71900";"1981JJ00";"       2";"       0";"       0";"       0";"       7";"       0";"     326";"       4";"     198";"       0";"       0";"       0";""
"3056";"3000   ";"71900";"1982JJ00";"       3";"       0";"       0";"       0";"       7";"       0";"     384";"       6";"     220";"       0";"       0";"       0";""
"3057";"3000   ";"71900";"1983JJ00";"       3";"       0";"       0";"       0";"      10";"       0";"     368";"      16";"     180";"       0";"       0";"       0";""
"3058";"3000   ";"71900";"1984JJ00";"       1";"       0";"       0";"       0";"       6";"       0";"     378";"      16";"     205";"       2";"       0";"       0";""
"3059";"3000   ";"71900";"1985JJ00";"       1";"       0";"       0";"       0";"       7";"       1";"     433";"      13";"     238";"       0";"       0";"       0";""
"3060";"3000   ";"71900";"1986JJ00";"       4";"       0";"       0";"       0";"      15";"       0";"     470";"      36";"     206";"       0";"       0";"       0";""
"3061";"3000   ";"71900";"1987JJ00";"       3";"       0";"       0";"       0";"      11";"       0";"     405";"       4";"     186";"       0";"       0";"       0";""
"3062";"3000   ";"71900";"1988JJ00";"       1";"       0";"       0";"       0";"       9";"       1";"     391";"       3";"     170";"       1";"       0";"       0";""
"3063";"3000   ";"71900";"1989JJ00";"       1";"       0";"       0";"       0";"      12";"       0";"     479";"      15";"     211";"       0";"       0";"       0";""
"3064";"3000   ";"71900";"1990JJ00";"       2";"       0";"       0";"       0";"      13";"       0";"     481";"      19";"     224";"       0";"       0";"       0";""
"3065";"3000   ";"71900";"1991JJ00";"       5";"       0";"       0";"       0";"      16";"       0";"     494";"       7";"     243";"       0";"       0";"       0";""
"3066";"3000   ";"71900";"1992JJ00";"       4";"       0";"       0";"       0";"      20";"       0";"     474";"       8";"     232";"       0";"       0";"       0";""
"3067";"3000   ";"71900";"1993JJ00";"       4";"       0";"       0";"       0";"      16";"       1";"     613";"      32";"     316";"       0";"       0";"       0";""
"3068";"3000   ";"71900";"1994JJ00";"       2";"       0";"       0";"       0";"      21";"       1";"     499";"       6";"     262";"       0";"       0";"       0";""
"3069";"3000   ";"71900";"1995JJ00";"       3";"       0";"       0";"       0";"      15";"       0";"     603";"      20";"     313";"       0";"       0";"       0";""
"3070";"3000   ";"71900";"1996JJ00";"       1";"       0";"       0";"       0";"      28";"       1";"     562";"      17";"     290";"       0";"       0";"       0";""
"3071";"3000   ";"71900";"1997JJ00";"       0";"       0";"       0";"       0";"      24";"       0";"     588";"      11";"     308";"       0";"       0";"       0";""
"3072";"3000   ";"71900";"1998JJ00";"       5";"       0";"       0";"       0";"      22";"       0";"     596";"       7";"     321";"       1";"       0";"       0";""
"3073";"3000   ";"71900";"1999JJ00";"       2";"       0";"       0";"       0";"      21";"       1";"     659";"       9";"     363";"       0";"       0";"       0";""
"3074";"3000   ";"71900";"2000JJ00";"       4";"       0";"       0";"       0";"      28";"       0";"     630";"      16";"     326";"       0";"       0";"       0";""
"3075";"3000   ";"71900";"2001JJ00";"       5";"       0";"       0";"       0";"      23";"       0";"     576";"       3";"     314";"       0";"       0";"       0";""
"3076";"3000   ";"71900";"2002JJ00";"       1";"       0";"       0";"       0";"      33";"       2";"     603";"       6";"     292";"       0";"       0";"       0";""
"3077";"3000   ";"71900";"2003JJ00";"       0";"       0";"       0";"       0";"      39";"       2";"     615";"       6";"     303";"       1";"       0";"       0";""
